id_commune;nom_commune;code_postal;id_departement;population
01001;L'ABERGEMENT-CLEMENCIAT;1400;001;798
01002;L'ABERGEMENT-DE-VAREY;1640;001;257
01003;AMAREINS;;001;
01004;AMBERIEU-EN-BUGEY;1500;001;14514
01005;AMBERIEUX-EN-DOMBES;1330;001;1776
01006;AMBLEON;1300;001;118
01007;AMBRONAY;1500;001;2915
01008;AMBUTRIX;1500;001;777
01009;ANDERT-ET-CONDON;1300;001;335
01010;ANGLEFORT;1350;001;1122
01011;APREMONT;1100;001;379
01012;ARANC;1110;001;333
01013;ARANDAS;1230;001;147
01014;ARBENT;1100;001;3442
01015;ARBIGNIEU;1300;001;667
01016;ARBIGNY;1190;001;469
01017;ARGIS;1230;001;473
01018;ARLOD;;001;
01019;ARMIX;1510;001;31
01020;ARNANS;;001;
01021;ARS-SUR-FORMANS;1480;001;1485
01022;ARTEMARE;1510;001;1267
01023;ASNIERES-SUR-SAONE;1570;001;76
01024;ATTIGNAT;1340;001;3316
01025;BAGE-LA-VILLE;1380;001;4171
01026;BAGE-LE-CHATEL;1380;001;1041
01027;BALAN;1360;001;2615
01028;BANEINS;1990;001;634
01029;BEAUPONT;1270;001;693
01030;BEAUREGARD;1480;001;844
01031;BELLIGNAT;1100;001;3886
01032;BELIGNEUX;1360;001;3405
01033;BELLEGARDE-SUR-VALSERINE;1200;001;16728
01034;BELLEY;1300;001;9582
01035;BELLEYDOUX;1130;001;318
01036;BELMONT-LUTHEZIEU;1260;001;1345
01037;BENONCES;1470;001;312
01038;BENY;1370;001;775
01039;BEON;1350;001;451
01040;BEREZIAT;1340;001;496
01041;BETTANT;1500;001;769
01042;BEY;1290;001;305
01043;BEYNOST;1700;001;4867
01044;BILLIAT;1200;001;648
01045;BIRIEUX;1330;001;287
01046;BIZIAT;1290;001;903
01047;BLYES;1150;001;1214
01048;BOHAS;;001;
01049;LA BOISSE;1120;001;3356
01050;BOISSEY;1380;001;369
01051;BOLOZON;1450;001;92
01052;BOULIGNEUX;1330;001;334
01053;BOURG-EN-BRESSE;1000;001;42853
01054;BOURG-SAINT-CHRISTOPHE;1800;001;1489
01055;BOUVENT;;001;
01056;BOYEUX-SAINT-JEROME;1640;001;354
01057;BOZ;1190;001;535
01058;BREGNIER-CORDON;1300;001;849
01059;BRENAZ;;001;
01060;BRENOD;1110;001;514
01061;BRENS;1300;001;1179
01062;BRESSOLLES;1360;001;956
01063;BRION;1460;001;540
01064;BRIORD;1470;001;1090
01065;BUELLAS;1310;001;1876
01066;LA BURBANCHE;1510;001;90
01067;CEIGNES;1430;001;268
01068;CERDON;1450;001;790
01069;CERTINES;1240;001;1542
01070;CESSEINS;;001;
01071;CESSY;1170;001;4925
01072;CEYZERIAT;1250;001;3256
01073;CEYZERIEU;1350;001;1025
01074;CHALAMONT;1320;001;2624
01075;CHALEINS;1480;001;1413
01076;CHALEY;1230;001;128
01077;CHALLES-LA-MONTAGNE;1450;001;199
01078;CHALLEX;1630;001;1590
01079;CHAMPAGNE-EN-VALROMEY;1260;001;842
01080;CHAMPDOR;1110;001;657
01081;CHAMPFROMIER;1410;001;756
01082;CHANAY;1420;001;642
01083;CHANEINS;1990;001;944
01084;CHANOZ-CHATENAY;1400;001;913
01085;LA CHAPELLE-DU-CHATELARD;1240;001;405
01086;CHARANCIN;;001;
01087;CHARIX;1130;001;292
01088;CHARNOZ-SUR-AIN;1800;001;930
01089;CHATEAU-GAILLARD;1500;001;2303
01090;CHATENAY;1320;001;362
01091;CHATILLON-EN-MICHAILLE;;001;
01092;CHATILLON-LA-PALUD;1320;001;1662
01093;CHATILLON-SUR-CHALARONNE;1400;001;5134
01094;CHAVANNES-SUR-REYSSOUZE;1190;001;773
01095;CHAVANNES-SUR-SURAN;1250;001;865
01096;CHAVEYRIAT;1660;001;1064
01097;CHAVORNAY;;001;
01098;CHAZEY-BONS;1300;001;1195
01099;CHAZEY-SUR-AIN;1150;001;1623
01100;CHEIGNIEU-LA-BALME;1510;001;135
01101;CHEVILLARD;1430;001;159
01102;CHEVROUX;1190;001;976
01103;CHEVRY;1170;001;2196
01104;CHEZERY-FORENS;1200;001;471
01105;CIVRIEUX;1390;001;1882
01106;CIZE;1250;001;186
01107;CLEYZIEU;1230;001;137
01108;COLIGNY;1270;001;1200
01109;COLLONGES;1550;001;2272
01110;COLOMIEU;1300;001;158
01111;CONAND;1230;001;133
01112;CONDAMINE;1430;001;462
01113;CONDEISSIAT;1400;001;829
01114;CONFORT;1200;001;679
01115;CONFRANCON;1310;001;1363
01116;CONTREVOZ;1300;001;510
01117;CONZIEU;1300;001;153
01118;CORBONOD;1420;001;1310
01119;CORCELLES;;001;
01120;CORDIEUX;;001;
01121;CORLIER;1110;001;117
01122;CORMARANCHE-EN-BUGEY;;001;
01123;CORMORANCHE-SUR-SAONE;1290;001;1197
01124;CORMOZ;1560;001;697
01125;CORVEISSIAT;1250;001;625
01126;COUPY;;001;
01127;COURMANGOUX;1370;001;516
01128;COURTES;1560;001;306
01129;CRANS;1320;001;297
01130;CRAS-SUR-REYSSOUZE;1340;001;2407
01131;CRAZ;;001;
01132;CREPIEUX-LA-PAPE;;001;
01133;CRESSIN-ROCHEFORT;1350;001;400
01134;CROTTET;1290;001;1803
01135;CROZET;1170;001;2235
01136;CRUZILLES-LES-MEPILLAT;1290;001;913
01137;CUISIAT;;001;
01138;CULOZ;1350;001;3068
01139;CURCIAT-DONGALON;1560;001;449
01140;CURTAFOND;1310;001;786
01141;CUZIEU;1300;001;468
01142;DAGNEUX;1120;001;4834
01143;DIVONNE-LES-BAINS;1220;001;10190
01144;DOMMARTIN;;001;
01145;DOMPIERRE-SUR-VEYLE;1240;001;1201
01146;DOMPIERRE-SUR-CHALARONNE;1400;001;439
01147;DOMSURE;1270;001;495
01148;DORTAN;1590;001;1925
01149;DOUVRES;1500;001;1104
01150;DROM;1250;001;219
01151;DRUILLAT;1160;001;1173
01152;ECHALLON;1130;001;768
01153;ECHENEVEX;1170;001;2189
01154;ETREZ;;001;
01155;EVOSGES;1230;001;147
01156;FARAMANS;1800;001;827
01157;FAREINS;1480;001;2292
01158;FARGES;1550;001;1065
01159;FEILLENS;1570;001;3436
01160;FERNEY-VOLTAIRE;1210;001;10189
01161;FITIGNIEU;;001;
01162;FLAXIEU;1350;001;68
01163;FOISSIAT;1340;001;2073
01164;FORENS;;001;
01165;FRANCHELEINS;1090;001;1627
01166;FRANS;1480;001;2484
01167;GARNERANS;1140;001;658
01168;GENAY;;001;
01169;GENOUILLEUX;1090;001;663
01170;BEARD-GEOVREISSIAT;1460;001;1081
01171;GEOVREISSET;1100;001;886
01172;GERMAGNAT;;001;
01173;GEX;1170;001;13391
01174;GIRON;1130;001;180
01175;GORREVOD;1190;001;807
01176;LE GRAND-ABERGEMENT;;001;
01177;GRAND-CORENT;1250;001;189
01178;GRANGES;;001;
01179;GRIEGES;1290;001;1933
01180;GRILLY;1220;001;860
01181;GROISSIAT;1100;001;1291
01182;GROSLEE;;001;
01183;GUEREINS;1090;001;1508
01184;HAUTECOURT-ROMANECHE;1250;001;789
01185;HAUTEVILLE-LOMPNES;1110;001;5020
01186;HOSTIAZ;;001;
01187;HOTONNES;1260;001;639
01188;ILLIAT;1140;001;683
01189;INJOUX-GENISSIAT;1200;001;1141
01190;INNIMOND;1680;001;90
01191;IZENAVE;1430;001;158
01192;IZERNORE;1580;001;2338
01193;IZIEU;1300;001;229
01194;JASSANS-RIOTTIER;1480;001;6439
01195;JASSERON;1250;001;1837
01196;JAYAT;1340;001;1239
01197;JOURNANS;1250;001;364
01198;JOYEUX;1800;001;271
01199;JUJURIEUX;1640;001;2183
01200;LABALME;1450;001;219
01201;LACOUX;;001;
01202;LAGNIEU;1150;001;7308
01203;LAIZ;1290;001;1355
01204;LALLEYRIAT;1130;001;750
01205;LANCRANS;;001;
01206;LANTENAY;1430;001;283
01207;LAPEYROUSE;1330;001;329
01208;LAVOURS;1350;001;135
01209;LEAZ;1200;001;794
01210;LELEX;1410;001;232
01211;LENT;1240;001;1430
01212;LESCHEROUX;1560;001;727
01213;LEYMENT;1150;001;1370
01214;LEYSSARD;1450;001;164
01215;LHOPITAL;1420;001;143
01216;LHUIS;1680;001;915
01217;LILIGNOD;;001;
01218;LOCHIEU;;001;
01219;LOMPNAS;1680;001;167
01220;LOMPNES;;001;
01221;LOMPNIEU;;001;
01222;LONGECOMBE;;001;
01223;LOYES;;001;
01224;LOYETTES;1360;001;3256
01225;LURCY;1090;001;380
01226;LUTHEZIEU;;001;
01227;MAGNIEU;1300;001;657
01228;MAILLAT;1430;001;674
01229;MALAFRETAZ;1340;001;1259
01230;MANTENAY-MONTLIN;1560;001;319
01231;MANZIAT;1570;001;1996
01232;MARBOZ;1851;001;2323
01233;MARCHAMP;1680;001;133
01234;MARIGNIEU;1300;001;172
01235;MARLIEUX;1240;001;1246
01236;MARSONNAS;1340;001;1040
01237;MARTIGNAT;1100;001;1732
01238;MASSIEUX;1600;001;2726
01239;MASSIGNIEU-DE-RIVES;1300;001;634
01240;MATAFELON-GRANGES;1580;001;643
01241;MEILLONNAS;1370;001;1390
01242;MERIGNAT;1450;001;137
01243;MESSIMY-SUR-SAONE;1480;001;1288
01244;MEXIMIEUX;1800;001;8062
01245;BOHAS-MEYRIAT-RIGNAT;1250;001;964
01246;MEZERIAT;1660;001;2253
01247;MIJOUX;1410;001;326
01248;MIONNAY;1390;001;2251
01249;MIRIBEL;1700;001;10273
01250;MISERIEUX;1600;001;2226
01251;MOENS;;001;
01252;MOGNENEINS;1140;001;808
01253;MOLLON;;001;
01254;MONTAGNAT;1250;001;2167
01255;MONTAGNIEU;1470;001;659
01256;MONTANAY;;001;
01257;MONTANGES;1200;001;361
01258;MONTCEAUX;1090;001;1222
01259;MONTCET;1310;001;718
01260;LE MONTELLIER;1800;001;307
01261;MONTHIEUX;1390;001;691
01262;MONTLUEL;1120;001;6969
01263;MONTMERLE-SUR-SAONE;1090;001;3859
01264;MONTRACOL;1310;001;1036
01265;MONTREAL-LA-CLUSE;1460;001;3527
01266;MONTREVEL-EN-BRESSE;1340;001;2618
01267;NURIEUX-VOLOGNAT;1460;001;1048
01268;MURS-ET-GELIGNIEUX;1300;001;249
01269;NANTUA;1130;001;3589
01270;NAPT;;001;
01271;NATTAGES;;001;
01272;NEUVILLE-LES-DAMES;1400;001;1520
01273;NEUVILLE-SUR-AIN;1160;001;1827
01274;LES NEYROLLES;1130;001;660
01275;NEYRON;1700;001;2619
01276;NIEVROZ;1120;001;1651
01277;NIVOLLET-MONTGRIFFON;1230;001;119
01278;OCHIAZ;;001;
01279;ONCIEU;1230;001;86
01280;ORDONNAZ;1510;001;139
01281;ORNEX;1210;001;4653
01282;OUTRIAZ;1430;001;264
01283;OYONNAX;1100;001;22935
01284;OZAN;1190;001;707
01285;PARCIEUX;1600;001;1259
01286;PARVES;1300;001;989
01287;PASSIN;;001;
01288;PERON;1630;001;2772
01289;PERONNAS;1960;001;6811
01290;PEROUGES;1800;001;1305
01291;PERREX;1540;001;849
01292;LE PETIT-ABERGEMENT;;001;
01293;PEYRIAT;1430;001;152
01294;PEYRIEU;1300;001;902
01295;PEYZIEUX-SUR-SAONE;1140;001;699
01296;PIRAJOUX;1270;001;428
01297;PIZAY;1120;001;882
01298;PLAGNE;1130;001;152
01299;LE PLANTAY;1330;001;592
01300;LE POIZAT;;001;
01301;POLLIAT;1310;001;2608
01302;POLLIEU;1350;001;168
01303;PONCIN;1450;001;1735
01304;PONT-D'AIN;1160;001;2977
01305;PONT-DE-VAUX;1190;001;2256
01306;PONT-DE-VEYLE;1290;001;1705
01307;PORT;1460;001;857
01308;POUGNY;1550;001;821
01309;POUILLAT;1250;001;85
01310;PREMEYZEL;1300;001;255
01311;PREMILLIEU;1110;001;44
01312;PRESSIAT;;001;
01313;PREVESSIN-MOENS;1280;001;8950
01314;PRIAY;1160;001;1762
01315;PROULIEU;;001;
01316;PUGIEU;;001;
01317;RAMASSE;1250;001;336
01318;RANCE;1390;001;743
01319;RELEVANT;1990;001;475
01320;REPLONGES;1750;001;3882
01321;REVONNAS;1250;001;917
01322;REYRIEUX;1600;001;5124
01323;REYSSOUZE;1190;001;1003
01324;RIGNAT;;001;
01325;RIGNIEUX-LE-FRANC;1800;001;1050
01326;RILLIEUX;;001;
01327;ROMANECHE;;001;
01328;ROMANS;1400;001;601
01329;ROSSILLON;1510;001;159
01330;RUFFIEU;1260;001;188
01331;SAINT-ALBAN;1450;001;187
01332;SAINT-ANDRE-DE-BAGE;1380;001;802
01333;SAINT-ANDRE-DE-CORCY;1390;001;3428
01334;SAINT-ANDRE-D'HUIRIAT;1290;001;667
01335;SAINT-ANDRE-LE-BOUCHOUX;1240;001;408
01336;SAINT-ANDRE-SUR-VIEUX-JONC;1960;001;1196
01337;SAINT-BENIGNE;1190;001;1338
01338;SAINT-BENOIT;1300;001;1264
01339;SAINT-BERNARD;1600;001;1506
01340;SAINT-BOIS;;001;
01341;SAINT-CHAMP;;001;
01342;SAINTE-CROIX;1120;001;565
01343;SAINT-CYR-SUR-MENTHON;1380;001;1834
01344;SAINT-DENIS-LES-BOURG;1000;001;6109
01345;SAINT-DENIS-EN-BUGEY;1500;001;2300
01346;SAINT-DIDIER-D'AUSSIAT;1340;001;877
01347;SAINT-DIDIER-DE-FORMANS;1600;001;2098
01348;SAINT-DIDIER-SUR-CHALARONNE;1140;001;3003
01349;SAINT-ELOI;1800;001;508
01350;SAINT-ETIENNE-DU-BOIS;1370;001;2582
01351;SAINT-ETIENNE-SUR-CHALARONNE;1140;001;1597
01352;SAINT-ETIENNE-SUR-REYSSOUZE;1190;001;589
01353;SAINTE-EUPHEMIE;1600;001;1728
01354;SAINT-GENIS-POUILLY;1630;001;14143
01355;SAINT-GENIS-SUR-MENTHON;1380;001;493
01356;SAINT-GEORGES-SUR-RENON;1400;001;213
01357;SAINT-GERMAIN-DE-JOUX;1130;001;509
01358;SAINT-GERMAIN-LES-PAROISSES;1300;001;432
01359;SAINT-GERMAIN-SUR-RENON;1240;001;249
01360;SAINT-JEAN-DE-GONVILLE;1630;001;1943
01361;SAINT-JEAN-DE-NIOST;1800;001;1625
01362;SAINT-JEAN-DE-THURIGNEUX;1390;001;801
01363;SAINT-JEAN-LE-VIEUX;1640;001;1842
01364;SAINT-JEAN-SUR-REYSSOUZE;1560;001;763
01365;SAINT-JEAN-SUR-VEYLE;1290;001;1182
01366;SAINTE-JULIE;1150;001;1100
01367;SAINT-JULIEN-SUR-REYSSOUZE;1560;001;750
01368;SAINT-JULIEN-SUR-VEYLE;1540;001;853
01369;SAINT-JUST;1250;001;967
01370;SAINT-LAURENT-SUR-SAONE;1750;001;1716
01371;SAINT-MARCEL;1390;001;1271
01372;SAINT-MARTIN-DE-BAVEL;1510;001;449
01373;SAINT-MARTIN-DU-FRENE;1430;001;1053
01374;SAINT-MARTIN-DU-MONT;1160;001;1916
01375;SAINT-MARTIN-LE-CHATEL;1310;001;802
01376;SAINT-MAURICE-DE-BEYNOST;1700;001;4001
01377;SAINT-MAURICE-D'ECHAZEAUX;;001;
01378;SAINT-MAURICE-DE-GOURDANS;1800;001;2699
01379;SAINT-MAURICE-DE-REMENS;1500;001;771
01380;SAINT-NIZIER-LE-BOUCHOUX;1560;001;645
01381;SAINT-NIZIER-LE-DESERT;1320;001;939
01382;SAINTE-OLIVE;1330;001;281
01383;SAINT-PAUL-DE-VARAX;1240;001;1583
01384;SAINT-RAMBERT-EN-BUGEY;1230;001;2221
01385;SAINT-REMY;1310;001;1008
01386;SAINT-SORLIN-EN-BUGEY;1150;001;1193
01387;SAINT-SULPICE;1340;001;259
01388;SAINT-TRIVIER-DE-COURTES;1560;001;1111
01389;SAINT-TRIVIER-SUR-MOIGNANS;1990;001;1877
01390;SAINT-VULBAS;1150;001;1267
01391;SALAVRE;1270;001;279
01392;SAMOGNAT;1580;001;683
01393;SANDRANS;1400;001;549
01394;SATHONAY-CAMP;;001;
01395;SATHONAY-VILLAGE;;001;
01396;SAULT-BRENAZ;1150;001;990
01397;SAUVERNY;1220;001;997
01398;SAVIGNEUX;1480;001;1438
01399;SEGNY;1170;001;2158
01400;SEILLONNAZ;1470;001;142
01401;SERGY;1630;001;2238
01402;SERMOYER;1190;001;672
01403;SERRIERES-DE-BRIORD;1470;001;1336
01404;SERRIERES-SUR-AIN;1450;001;137
01405;SERVAS;1960;001;1309
01406;SERVIGNAT;1560;001;175
01407;SEYSSEL;1420;001;1020
01408;SIMANDRE-SUR-SURAN;1250;001;673
01409;SONGIEU;;001;
01410;SONTHONNAX-LA-MONTAGNE;1580;001;307
01411;SOUCLIN;1150;001;279
01412;SULIGNAT;1400;001;607
01413;SURJOUX;;001;
01414;SUTRIEU;;001;
01415;TALISSIEU;1510;001;505
01416;TENAY;1230;001;1025
01417;THEZILLIEU;;001;
01418;THIL;1120;001;1114
01419;THOIRY;1710;001;6197
01420;THOISSEY;1140;001;1698
01421;TORCIEU;1230;001;745
01422;TOSSIAT;1250;001;1391
01423;TOUSSIEUX;1600;001;1145
01424;TRAMOYES;1390;001;1819
01425;LA TRANCLIERE;1160;001;295
01426;TREFFORT-CUISIAT;1370;001;2597
01427;TREVOUX;1600;001;7084
01428;VALEINS;1140;001;127
01429;VANDEINS;1660;001;720
01430;VARAMBON;1160;001;631
01431;VAUX-EN-BUGEY;1150;001;1257
01432;VERJON;1270;001;325
01433;VERNOUX;1560;001;317
01434;VERSAILLEUX;1330;001;482
01435;VERSONNEX;1210;001;2226
01436;VESANCY;1170;001;492
01437;VESCOURS;1560;001;228
01438;VESENEX-CRASSY;;001;
01439;VESINES;1570;001;103
01440;VEYZIAT;;001;
01441;VIEU-D'IZENAVE;1430;001;752
01442;VIEU;;001;
01443;VILLARS-LES-DOMBES;1330;001;5073
01444;VILLEBOIS;1150;001;1213
01445;VILLEMOTIER;1270;001;636
01446;VILLENEUVE;1480;001;1585
01447;VILLEREVERSURE;1250;001;1374
01448;VILLES;1200;001;397
01449;VILLETTE-SUR-AIN;1320;001;773
01450;VILLIEU-LOYES-MOLLON;1800;001;3784
01451;VIRIAT;1440;001;6745
01452;VIRIEU-LE-GRAND;1510;001;1156
01453;VIRIEU-LE-PETIT;1260;001;733
01454;VIRIGNIN;1300;001;1133
01455;VOLOGNAT;;001;
01456;VONGNES;1350;001;73
01457;VONNAS;1540;001;3240
01458;VOUVRAY;;001;
01459;HAUTEVILLE-LOMPNES;;001;
02001;ABBECOURT;2300;002;513
02002;ACHERY;2800;002;618
02003;ACY;2200;002;1045
02004;AGNICOURT-ET-SECHELLES;2340;002;187
02005;AGUILCOURT;2190;002;388
02006;AISONVILLE-ET-BERNOVILLE;2110;002;271
02007;AIZELLES;2820;002;123
02008;AIZY-JOUY;2370;002;298
02009;ALAINCOURT;2240;002;540
02010;ALLEMANT;2320;002;177
02011;AMBLENY;2290;002;1192
02012;AMBRIEF;2200;002;71
02013;AMIFONTAINE;2190;002;395
02014;AMIGNY-ROUY;2700;002;752
02015;ANCIENVILLE;2600;002;73
02016;ANDELAIN;2800;002;225
02017;ANGUILCOURT-LE-SART;2800;002;327
02018;ANIZY-LE-CHATEAU;2320;002;2627
02019;ANNOIS;2480;002;367
02020;ANY-MARTIN-RIEUX;2500;002;463
02021;ARCHON;2360;002;87
02022;ARCY-SAINTE-RESTITUE;2130;002;409
02023;ARMENTIERES-SUR-OURCQ;2210;002;105
02024;ARRANCY;2860;002;51
02025;ARTEMPS;2480;002;369
02026;ARTONGES;;002;
02027;ASSIS-SUR-SERRE;2270;002;221
02028;ATHIES-SOUS-LAON;2840;002;2666
02029;ATTILLY;2490;002;366
02030;AUBENCHEUL-AUX-BOIS;2420;002;261
02031;AUBENTON;2500;002;667
02032;AUBIGNY-AUX-KAISNES;2590;002;257
02033;AUBIGNY-EN-LAONNOIS;2820;002;106
02034;AUDIGNICOURT;2300;002;125
02035;AUDIGNY;2120;002;289
02036;AUGY;2220;002;73
02037;AULNOIS-SOUS-LAON;2000;002;1416
02038;LES AUTELS;2360;002;59
02039;AUTREMENCOURT;2250;002;176
02040;AUTREPPES;2580;002;183
02041;AUTREVILLE;2300;002;822
02042;AZY-SUR-MARNE;2400;002;386
02043;BAGNEUX;2290;002;66
02044;BANCIGNY;2140;002;25
02045;BARBONVAL;;002;
02046;BARENTON-BUGNY;2000;002;566
02047;BARENTON-CEL;2000;002;113
02048;BARENTON-SUR-SERRE;2270;002;137
02049;BARISIS;2700;002;752
02050;BARZY-EN-THIERACHE;2170;002;325
02051;BARZY-SUR-MARNE;2850;002;397
02052;BASSOLES-AULERS;2380;002;141
02053;BAULNE-EN-BRIE;2330;002;577
02054;BAZOCHES-SUR-VESLES;2220;002;465
02055;BEAUME;2500;002;90
02056;BEAUMONT-EN-BEINE;2300;002;180
02057;BEAUREVOIR;2110;002;1424
02058;BEAURIEUX;2160;002;866
02059;BEAUTOR;2800;002;2742
02060;BEAUVOIS-EN-VERMANDOIS;2590;002;264
02061;BECQUIGNY;2110;002;253
02062;BELLEAU;2400;002;141
02063;BELLENGLISE;2420;002;386
02064;BELLEU;2200;002;3885
02065;BELLICOURT;2420;002;613
02066;BENAY;2440;002;198
02067;BERGUES-SUR-SAMBRE;2450;002;215
02068;BERLANCOURT;2250;002;92
02069;BERLISE;2340;002;107
02070;BERNOT;2120;002;457
02071;BERNY-RIVIERE;2290;002;673
02072;BERRIEUX;2820;002;188
02073;BERRY-AU-BAC;2190;002;674
02074;BERTAUCOURT-EPOURDON;2800;002;603
02075;BERTHENICOURT;2240;002;197
02076;BERTRICOURT;2190;002;155
02077;BERZY-LE-SEC;2200;002;388
02078;BESME;2300;002;166
02079;BESMONT;2500;002;149
02080;BESNY-ET-LOIZY;2870;002;342
02081;BETHANCOURT-EN-VAUX;2300;002;442
02082;BEUGNEUX;2210;002;110
02083;BEUVARDES;2130;002;765
02084;BEZU-LE-GUERY;2310;002;262
02085;BEZU-SAINT-GERMAIN;2400;002;1040
02086;BICHANCOURT;2300;002;1017
02087;BIEUXY;2290;002;35
02088;BIEVRES;2860;002;95
02089;BILLY-SUR-AISNE;2200;002;1169
02090;BILLY-SUR-OURCQ;2210;002;217
02091;BLANZY-LES-FISMES;2160;002;96
02092;BLERANCOURDELLE;;002;
02093;BLERANCOURT;2300;002;1357
02094;BLESMES;2400;002;473
02095;BOHAIN-EN-VERMANDOIS;2110;002;5764
02096;BOIS-LES-PARGNY;2270;002;200
02097;BONCOURT;2350;002;258
02098;BONNEIL;2400;002;393
02099;BONNESVALYN;2400;002;226
02100;BONY;2420;002;138
02101;BOSMONT-SUR-SERRE;2250;002;197
02102;BOUCONVILLE-VAUCLAIR;2860;002;197
02103;BOUE;2450;002;1355
02104;BOUFFIGNEREUX;2160;002;103
02105;BOURESCHES;2400;002;198
02106;BOURG-ET-COMIN;2160;002;822
02107;BOURGUIGNON-SOUS-COUCY;2300;002;111
02108;BOURGUIGNON-SOUS-MONTBAVIN;2000;002;163
02109;LA BOUTEILLE;2140;002;485
02110;BRAINE;2220;002;2260
02111;BRANCOURT-EN-LAONNOIS;2320;002;732
02112;BRANCOURT-LE-GRAND;2110;002;566
02113;BRANGES;;002;
02114;BRASLES;2400;002;1600
02115;BRAYE-EN-LAONNOIS;2000;002;196
02116;BRAYE-EN-THIERACHE;2140;002;148
02117;BRAY-SAINT-CHRISTOPHE;2480;002;68
02118;BRAYE;2880;002;131
02119;BRECY;2210;002;333
02120;BRENELLE;2220;002;202
02121;BRENY;2210;002;244
02122;BRIE;2870;002;55
02123;BRISSAY-CHOIGNY;2240;002;306
02124;BRISSY-HAMEGICOURT;2240;002;661
02125;BRUMETZ;2810;002;204
02126;BRUNEHAMEL;2360;002;460
02127;BRUYERES-SUR-FERE;2130;002;197
02128;BRUYERES-ET-MONTBERAULT;2860;002;1522
02129;BRUYS;2220;002;18
02130;BUCILLY;2500;002;201
02131;BUCY-LE-LONG;2880;002;1903
02132;BUCY-LES-CERNY;2870;002;197
02133;BUCY-LES-PIERREPONT;2350;002;413
02134;BUIRE;2500;002;880
02135;BUIRONFOSSE;2620;002;1174
02136;BURELLES;2140;002;131
02137;BUSSIARES;2810;002;160
02138;BUZANCY;2200;002;203
02139;CAILLOUEL-CREPIGNY;2300;002;447
02140;CAMELIN;2300;002;463
02141;LA CAPELLE;2260;002;1857
02142;CASTRES;2680;002;258
02143;LE CATELET;2420;002;191
02144;CAULAINCOURT;2490;002;147
02145;CAUMONT;2300;002;555
02146;CELLES-LES-CONDE;2330;002;95
02147;LA CELLE-SOUS-MONTMIRAIL;;002;
02148;CELLES-SUR-AISNE;2370;002;257
02149;CERIZY;2240;002;64
02150;CERNY-EN-LAONNOIS;2860;002;63
02151;CERNY-LES-BUCY;2870;002;119
02152;CERSEUIL;2220;002;89
02153;CESSIERES;2320;002;784
02154;CHACRISE;2200;002;372
02155;CHAILLEVOIS;2000;002;171
02156;CHALANDRY;2270;002;258
02157;CHAMBRY;2000;002;859
02158;CHAMOUILLE;2860;002;275
02159;CHAMPS;2670;002;297
02160;CHAOURSE;2340;002;556
02161;LA CHAPELLE-MONTHODON;;002;
02162;LA CHAPELLE-SUR-CHEZY;2570;002;299
02163;CHARLY-SUR-MARNE;2310;002;2627
02164;LE CHARMEL;2850;002;332
02165;CHARMES;2800;002;1680
02166;CHARTEVES;2400;002;365
02167;CHASSEMY;2370;002;904
02168;CHATEAU-THIERRY;2400;002;15616
02169;CHATILLON-LES-SONS;2270;002;84
02170;CHATILLON-SUR-OISE;2240;002;125
02171;CHAUDARDES;2160;002;89
02172;CHAUDUN;2200;002;261
02173;CHAUNY;2300;002;12072
02174;CHAVIGNON;2000;002;845
02175;CHAVIGNY;2880;002;165
02176;CHAVONNE;2370;002;209
02177;CHERET;2860;002;141
02178;CHERMIZY-AILLES;2860;002;108
02179;CHERY-CHARTREUVE;2220;002;393
02180;CHERY-LES-POUILLY;2000;002;735
02181;CHERY-LES-ROZOY;2360;002;80
02182;CHEVENNES;2250;002;120
02183;CHEVREGNY;2000;002;186
02184;CHEVRESIS-MONCEAU;2270;002;356
02185;CHEZY-EN-ORXOIS;2810;002;405
02186;CHEZY-SUR-MARNE;2570;002;1396
02187;CHIERRY;2400;002;1149
02188;CHIGNY;2120;002;151
02189;CHIVRES-EN-LAONNOIS;2350;002;358
02190;CHIVRES-VAL;2880;002;530
02191;CHIVY-LES-ETOUVELLES;2000;002;528
02192;CHOUY;2210;002;378
02193;CIERGES;2130;002;66
02194;CILLY;2250;002;194
02195;CIRY-SALSOGNE;2220;002;935
02196;CLACY-ET-THIERRET;2000;002;318
02197;CLAIRFONTAINE;2260;002;637
02198;CLAMECY;2880;002;230
02199;CLASTRES;2440;002;609
02200;CLERMONT-LES-FERMES;2340;002;107
02201;COEUVRES-ET-VALSERY;2600;002;447
02202;COHAN;;002;
02203;COINCY;2210;002;1302
02204;COINGT;2360;002;67
02205;COLLIGIS-CRANDELAIN;2860;002;232
02206;COLONFAY;2120;002;79
02207;COMMENCHON;2300;002;219
02208;CONCEVREUX;2160;002;273
02209;CONDE-EN-BRIE;2330;002;719
02210;CONDE-SUR-AISNE;2370;002;370
02211;CONDE-SUR-SUIPPE;2190;002;297
02212;CONDREN;2700;002;719
02213;CONNIGIS;2330;002;345
02214;CONTESCOURT;2680;002;62
02215;CORBENY;2820;002;847
02216;CORCY;2600;002;298
02217;COUCY-LE-CHATEAU-AUFFRIQUE;2380;002;1001
02218;COUCY-LES-EPPES;2840;002;640
02219;COUCY-LA-VILLE;2380;002;272
02220;COULONGES-COHAN;2130;002;451
02221;COUPRU;2310;002;156
02222;COURBES;2800;002;32
02223;COURBOIN;2330;002;313
02224;COURCELLES-SUR-VESLE;2220;002;350
